,name,iso3,GRIDCODE,X1_en,X1_va,X1_fo,X2_en,X2_va,X2_fo,X2+Y_en,X2+Y_va,X2+Y_fo,Z_en,Z_va,Z_fo
126,Senegal,SEN,216240.0,270124740448.0,168439582288.03125,24658081284.0,12513020532.0,1155503103.40625,1218143653.0,7044888784896.0,80377711160.0,606611713536.0,12475080671232.0,3162770264064.0,2059733256192.0
127,Serbia,SRB,33163.0,105391114240.0,327547183104.0,8319947392.0,67582898176.0,218497138688.0,5345664000.0,9319475052544.0,1567693733888.0,256485605376.0,1720913231872.0,418428076032.0,292495769600.0
128,Sierra Leone,SLE,117672.0,94891849472.0,13480065216.0,1009570016.0,13034681152.0,1942638272.0,111451400.25,2397465190400.0,586347331584.0,44628600320.0,4617285533696.0,1164743569408.0,766251868160.0
129,Slovakia,SVK,87603.0,59428153728.0,452798672896.0,1371669936.0,100717989888.0,933211840512.0,2832547328.0,7907455467520.0,1888368803840.0,333252538368.0,3752975237120.0,908386385920.0,636228956160.0
130,Solomon Islands,SLB,34896.0,1709488.25,586326.125,18429.216796875,288344512.0,110645616.0,3604281.75,2892849152.0,3987252736.0,15143072.0,127881281536.0,31844003840.0,21113044992.0
131,Somalia,SOM,951284.0,116497925309.89062,183470969907.4453,4801975132.088623,168394630.58227557,257745604.82666045,6993548.391181954,1420948053361.875,429845674388.71875,31264786189.697266,9471621290816.0,2421291932000.0,1557327623744.0
132,South Africa,ZAF,5019326.0,2207278630922.754,4413399974226.482,191318939187.73755,49942341836.56172,124900574899.77966,4940314365.666527,104236459428365.52,15572393405286.414,2566057573710.216,42474625134492.0,10436309449732.0,7091150023477.0
133,Spain,ESP,1072655.0,2986243207247.422,7593148949207.19,180460371363.33276,1772663286523.1265,4552572884248.471,105922244208.117,172604049762206.0,82013667229609.9,5985716272268.344,31299947440384.0,7603264412992.0,5333796130304.0
134,Sri Lanka,LKA,297090.0,1081822535680.0,1059191125504.0,34491922656.0,725496961152.0,643419839488.0,21505839408.0,18796733931520.0,4749413533696.0,421400347904.0,20834658516992.0,5109448507392.0,3498289717248.0
135,Sudan,SDN,3212537.0,1312180577294.859,376862163864.9342,89970416397.94217,14750300892.990484,3998948458.3478913,1012437088.0157932,45245631909211.5,2568153599398.2,1545319468171.9126,54541999040512.0,13817138893312.0,8985174761472.0
136,Suriname,SUR,182913.0,27963599.28540039,1398556.3978271484,631720.3530883789,1949175296.8310547,214040734.1591797,41713962.45037842,124634257954.3125,7135968267.09375,2155136460.6171875,184671290368.0,46295294208.0,30572963584.0
137,Swaziland,SWZ,168606.0,85400495104.0,76931893248.0,9048652672.0,3512957984.0,4416834856.0,385326910.0,5535071993856.0,943838642176.0,131464892416.0,2283956273152.0,574328152064.0,380949602304.0
138,Sweden,SWE,381428.0,78680126608.83594,1207014741064.8027,1512455961.0742188,44378147158.0,615853505633.0608,790430373.246582,27443479983458.0,1854911766525.2188,858632253473.1875,7159535780736.0,1746890223392.0,1218756986752.0
139,Syrian Arab Republic,SYR,292366.0,1121871403008.0,4640352681984.0,59844718512.0,59048622092.4375,337986758627.0,3320664605.923828,43542306684928.0,9367668695040.0,2253850768384.0,21899307896832.0,5451101784064.0,3617075582976.0
140,Taiwan,TWN,167711.0,321217330048.0,3836018415616.0,22973674788.0,36004991488.0,429947245056.0,2551225424.0,7354243817472.0,7816465674240.0,267055678592.0,21883984176128.0,5275432647040.0,3694160659456.0
141,Tajikistan,TJK,92324.0,69268001792.0,528822775808.0,2594453072.0,919739851.5,5948169984.0,34381606.3125,3109628510208.0,647446487040.0,133124674560.0,7103986139136.0,1764056612864.0,1175926734848.0
142,Thailand,THA,799795.0,5061364790464.0,5258221838996.0,167251459543.0625,1011188350728.0,883507171544.0,32283257929.0,281493731351552.0,12171992891336.0,7007696869440.0,41378121666560.0,10025910812160.0,6966327343616.0
143,The former Yugoslav Republic of Macedonia,MKD,34245.0,35111575936.0,101440889088.0,2424998348.0,28089875456.0,92385333248.0,2098981072.0,2196518174720.0,499151233024.0,84121854976.0,1521440915456.0,370084839424.0,256348913664.0
144,Timor-Leste,TLS,35587.0,1166273024.0,29659838.0,212014576.0,860569856.0,21904988.0,155789424.0,360467169280.0,568544919552.0,13561212928.0,518423379968.0,131877650432.0,85977956352.0
145,Trinidad and Tobago,TTO,85319.0,1409688576.0,4663828480.0,132036024.0,11182613497.0,32246021146.0,947116096.0625,59045971308.0,75013049573.0,4689319966.625,791588455424.0,192257892800.0,132635330304.0
146,Tunisia,TUN,174876.0,531289586080.0,3821751614912.0,36054662111.5,3995519841.7109375,28978929510.953125,278272311.6948242,14470930108800.0,6211443185728.0,698299218700.0,9260859146240.0,2261818339328.0,1551532059648.0
147,Turkey,TUR,1482634.0,3900105138294.75,20235709525453.0,253264460162.4375,1335092926028.4297,6840004658035.0625,86179323686.14062,224475767022672.0,61370050366028.0,10898899269485.0,70643266805760.0,17310875251712.0,11808403243008.0
148,Turkmenistan,TKM,492171.0,276149213434.0,904489021397.0,9385418789.789062,5225389269.644531,26402514326.59375,182689334.50354004,16797232730144.0,2062706240415.0,649880005085.0,8934880464896.0,2198456199168.0,1486593469440.0
149,Uganda,UGA,540006.0,431595166848.0,34317501788.0,53765524312.0,61035317280.0,6626844122.0,6735218960.0,21051076800512.0,88107542462464.0,2174291714048.0,66283637047296.0,16953048170496.0,10929974460416.0
150,Ukraine,UKR,867693.0,5856823875008.0,19916986066432.0,442051631544.0,3472222188920.0,12684918849152.0,257154207425.0,211224507932672.0,35418644140032.0,8593220149248.0,22855128584448.0,5539783846784.0,3914360123712.0
151,United Arab Emirates,ARE,70905.0,6414443008.0,111682428416.0,973660740.0,39644430.25000045,708368800.0000076,5942166.875000067,400288344064.0,492009230336.0,15298202816.0,5965391822848.0,1411173613568.0,944962740224.0
152,United Kingdom,GBR,665880.0,1929172627359.5625,26003037528747.445,42155187695.80908,256740145623.00586,3910339963445.1494,6433762073.639892,170916428563644.0,28684957549572.023,5643232505269.867,53560347083372.0,13059936329952.0,9108963939769.0
153,United Republic of Tanzania,TZA,2494807.0,669963374978.0,142529580779.1875,40055049864.625,32839077467.59375,6155895501.041985,2066894252.6552734,22745065128544.0,50176383943112.0,1437169628342.6875,74800503711744.0,19034170165248.0,12359786444544.0
154,United States,USA,14603578.0,55434780268950.36,92399786653910.62,12401815718864.96,4478591198167.947,7651967430809.203,916279902714.8337,3760432562693577.0,657563138269764.1,102579106010739.27,263753392550818.0,64345349357281.125,44626336182274.625
155,Uruguay,URY,532858.0,69563005102.09375,138082134146.1875,6475593295.90625,1009667597.796875,4099133365.046875,96691400.6953125,2393267155520.0,786531857296.0,70637235583.0,2463209891008.0,603684313664.0,418966308928.0
156,Uzbekistan,UZB,193126.0,203494564659.64062,405745398200.22656,6950173069.193359,904271699.0439453,1807666179.0742188,30714475.51171875,10022869911356.0,1363048957768.0,409358269794.375,7005455548416.0,1724663001088.0,1164300234752.0
157,Venezuela,VEN,1457584.0,523427728684.2195,5136721834987.6875,19891859553.58739,30496753318.893543,265595473609.72113,1339241212.7719498,16448915163911.5,5827192648159.75,392848540671.34375,28569706949120.0,7009629346304.0,4770046541056.0
158,Viet Nam,VNM,710561.0,2304690499235.0,1363300760747.0,67738027965.375,548561486708.0,322152206540.0,16399108354.75,137729357371648.0,57276184571904.0,2608170585856.0,44431739565920.0,10868728570408.0,7437206750200.0
159,Yemen,YEM,652019.0,114159847924.9961,599585735563.1597,8799029012.453735,527148842.4346287,4157323176.9043536,44931808.459782586,4333803998788.0,1264283999710.0,239384554804.25,38633580015616.0,9815204747904.0,6363571340512.0
160,Zambia,ZMB,2838505.0,20876611799.265625,1866872499.762062,2073996191.8457031,14150531563.001953,291925398.8799037,396511800.13256836,3687042625676.0,454372555982.25,125313245144.5,29294771384320.0,7449178876416.0,4824819490944.0
161,Zimbabwe,ZWE,1145481.0,75531936629.0,7430802189.78125,11656723877.6875,1730587314.125,464333959.2578125,264576757.296875,7447796497344.0,795712623000.0,247395234212.0,10669451059200.0,2687515187200.0,1774672069120.0
