,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
7834,0.0,0.0,0.0,100.0,64.79,40.96,41.61,14.1,11.41,-10.5,-54.5
7835,0.0,0.0,0.0,0.0,0.0,80.56,81.67,77.94,35.42,-10.5,-53.5
7836,100.0,100.0,100.0,84.85,30.23,14.26,16.15,5.26,10.81,-10.5,-52.5
7837,0.0,0.0,0.0,51.69,25.2,15.89,16.81,12.11,9.26,-10.5,-51.5
7838,0.0,0.0,0.0,89.82,41.77,17.1,19.84,10.71,13.53,-10.5,-50.5
7839,0.0,0.0,0.0,100.0,99.92,83.49,84.77,77.35,79.81,-10.5,-49.5
7840,0.0,0.0,0.0,99.79,69.66,50.34,52.75,36.98,43.28,-10.5,-48.5
7841,0.0,100.0,100.0,99.68,93.95,88.83,89.08,86.48,87.87,-10.5,-47.5
7842,100.0,98.39,96.67,81.96,78.07,71.25,69.87,69.87,70.58,-10.5,-46.5
7843,0.0,100.0,100.0,98.72,90.24,85.02,85.02,84.82,84.92,-10.5,-45.5
7844,0.0,0.0,0.0,100.0,99.44,98.03,98.06,97.38,96.62,-10.5,-44.5
7845,0.0,0.0,0.0,100.0,100.0,99.83,99.83,99.83,98.68,-10.5,-43.5
7846,0.0,0.0,0.0,100.0,98.97,95.7,95.33,95.33,94.64,-10.5,-42.5
7847,100.0,97.59,96.23,90.41,90.19,81.44,80.59,77.05,79.65,-10.5,-41.5
7848,0.0,100.0,100.0,99.3,97.18,83.4,84.76,68.13,34.65,-10.5,-40.5
7849,0.0,0.0,0.0,100.0,100.0,98.36,98.78,91.85,78.07,-10.5,-39.5
7850,0.0,0.0,0.0,100.0,81.16,68.15,70.21,62.8,27.26,-10.5,-38.5
7851,0.0,0.0,0.0,80.56,37.12,27.77,27.71,17.92,15.97,-10.5,-37.5
7852,0.0,0.0,0.0,99.98,88.77,69.42,73.45,56.16,64.82,-10.5,-36.5
7853,100.0,99.76,99.2,79.75,79.7,70.51,78.19,2.94,35.02,-10.5,13.5
7854,100.0,100.0,100.0,98.84,94.5,78.61,82.31,0.04,56.4,-10.5,14.5
7855,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,99.62,-10.5,15.5
7856,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.62,86.22,-10.5,16.5
7857,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.22,97.62,-10.5,17.5
7858,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.01,99.94,-10.5,18.5
7859,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,89.23,-10.5,19.5
7860,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.01,39.36,-10.5,20.5
7861,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.14,69.57,-10.5,21.5
7862,0.0,0.0,0.0,100.0,100.0,97.59,97.59,78.25,96.27,-10.5,22.5
7863,0.0,0.0,0.0,0.0,100.0,100.0,100.0,99.68,99.6,-10.5,23.5
7864,0.0,0.0,0.0,0.0,0.0,47.64,58.96,46.65,68.89,-10.5,24.5
7865,0.0,0.0,0.0,100.0,99.98,99.63,99.63,98.05,98.06,-10.5,25.5
7866,0.0,0.0,0.0,100.0,100.0,100.0,100.0,98.88,98.87,-10.5,26.5
7867,99.99,99.97,99.73,98.6,93.81,94.4,94.39,94.79,94.78,-10.5,27.5
7868,0.0,100.0,100.0,100.0,99.54,96.79,96.79,73.68,85.51,-10.5,28.5
7869,0.0,0.0,0.0,100.0,100.0,98.66,98.66,27.37,71.94,-10.5,29.5
7870,0.0,0.0,0.0,100.0,100.0,99.9,99.9,11.15,58.31,-10.5,30.5
7871,0.0,0.0,0.0,0.0,100.0,99.35,99.34,7.57,74.77,-10.5,31.5
7872,0.0,0.0,0.0,0.0,100.0,99.55,99.54,1.75,86.59,-10.5,32.5
7873,0.0,0.0,0.0,100.0,99.96,87.29,93.89,13.45,71.97,-10.5,33.5
7874,90.89,77.29,74.25,48.08,22.43,9.98,11.68,1.34,8.34,-10.5,34.5
7875,92.94,73.71,74.04,14.22,4.68,5.52,9.87,1.78,4.47,-10.5,35.5
7876,0.0,0.0,100.0,97.01,55.11,5.44,55.0,2.98,3.5,-10.5,36.5
7877,0.0,0.0,0.0,0.0,6.51,10.82,11.75,4.97,16.12,-10.5,37.5
7878,0.0,0.0,0.0,0.07,0.91,2.19,2.45,0.42,1.99,-10.5,38.5
7879,41.06,43.57,43.91,9.24,3.23,6.94,7.33,6.19,6.93,-10.5,39.5
7880,0.0,0.0,0.0,62.37,63.21,81.96,81.32,75.43,79.24,-10.5,40.5
7881,57.19,34.1,26.47,3.52,2.25,1.45,4.18,2.64,3.59,-10.5,121.5
7882,80.68,78.33,72.54,44.5,34.1,15.94,41.2,14.12,36.38,-10.5,122.5
7883,85.96,81.94,80.93,52.29,36.63,16.93,45.26,14.77,36.16,-10.5,123.5
7884,100.0,100.0,100.0,96.94,96.96,97.42,97.73,97.43,97.43,-10.5,149.5
7885,100.0,99.21,99.21,87.63,87.66,89.57,89.58,89.61,89.57,-10.5,150.5
7886,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-10.5,151.5
7887,0.0,100.0,80.11,73.88,77.19,77.15,73.24,57.78,71.7,-11.5,-77.5
7888,0.0,0.0,100.0,100.0,99.45,87.4,95.39,67.89,78.21,-11.5,-76.5
7889,0.0,0.0,0.0,100.0,17.27,4.57,13.1,3.56,3.67,-11.5,-75.5
7890,0.0,0.0,0.0,100.0,71.11,24.22,63.89,25.64,25.09,-11.5,-74.5
7891,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-11.5,-73.5
7892,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-11.5,-72.5
7893,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-11.5,-69.5
7894,0.0,0.0,0.0,0.0,100.0,84.51,84.51,79.34,35.3,-11.5,-68.5
7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-11.5,-67.5
7896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.87,100.0,-11.5,-66.5
7897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77,11.57,-11.5,-65.5
7898,0.0,0.0,0.0,0.0,0.0,52.78,52.78,1.05,33.2,-11.5,-64.5
7899,0.0,0.0,0.0,0.0,0.53,1.27,1.33,1.19,1.46,-11.5,-63.5
7900,0.0,0.0,0.0,0.0,0.47,2.01,2.03,2.03,1.32,-11.5,-62.5
7901,0.0,0.0,0.0,40.6,2.85,0.79,0.94,0.34,0.63,-11.5,-61.5
7902,0.0,0.0,0.0,0.0,3.66,4.78,5.77,1.86,1.46,-11.5,-60.5
7903,0.0,0.0,0.0,0.0,0.0,31.5,35.13,19.27,21.06,-11.5,-59.5
7904,0.0,0.0,0.0,0.0,90.02,52.05,55.38,31.59,11.49,-11.5,-58.5
7905,0.0,0.0,0.0,0.0,100.0,65.11,66.83,55.91,11.27,-11.5,-57.5
7906,0.0,0.0,0.0,100.0,100.0,98.32,98.5,94.21,65.33,-11.5,-56.5
7907,100.0,100.0,100.0,97.81,88.7,67.9,69.14,62.25,64.81,-11.5,-55.5
7908,0.0,0.0,0.0,100.0,99.99,99.24,99.23,98.25,83.4,-11.5,-54.5
7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-11.5,-53.5
7910,100.0,100.0,100.0,93.12,81.39,67.17,68.29,52.93,65.1,-11.5,-52.5
7911,0.0,100.0,100.0,91.04,28.75,18.15,19.23,12.21,15.59,-11.5,-51.5
7912,0.0,0.0,0.0,100.0,100.0,99.99,99.99,99.99,99.96,-11.5,-50.5
7913,0.0,0.0,0.0,31.46,73.92,62.42,63.71,57.87,63.43,-11.5,-49.5
7914,0.0,100.0,100.0,87.71,80.75,59.63,61.62,48.43,52.83,-11.5,-48.5
7915,0.0,0.0,100.0,100.0,96.36,85.36,85.74,81.27,83.58,-11.5,-47.5
7916,54.72,54.92,55.03,56.7,51.94,45.82,45.46,45.46,45.49,-11.5,-46.5
7917,95.69,90.06,88.77,76.74,70.34,60.57,60.53,60.4,59.91,-11.5,-45.5
7918,0.0,100.0,100.0,98.4,90.68,82.99,83.82,77.37,82.35,-11.5,-44.5
7919,0.0,100.0,100.0,99.78,55.02,33.97,39.83,18.01,25.03,-11.5,-43.5
7920,0.0,0.0,0.0,100.0,90.49,85.51,85.46,85.24,82.77,-11.5,-42.5
7921,98.64,93.89,93.25,86.42,75.06,51.69,52.02,50.3,51.68,-11.5,-41.5
7922,0.0,0.0,0.0,93.73,79.32,43.12,46.48,29.33,19.55,-11.5,-40.5
7923,0.0,0.0,0.0,100.0,77.88,57.1,61.14,35.0,19.94,-11.5,-39.5
7924,0.0,100.0,100.0,100.0,89.17,62.44,65.23,49.78,47.08,-11.5,-38.5
7925,0.0,0.0,0.0,99.8,98.44,80.44,81.83,68.36,74.55,-11.5,-37.5
7926,0.0,0.0,0.0,100.0,97.43,72.89,90.73,0.07,51.37,-11.5,13.5
7927,0.0,0.0,0.0,100.0,99.88,94.69,99.27,0.0,72.46,-11.5,14.5
7928,0.0,0.0,0.0,0.0,100.0,99.17,97.39,0.0,52.97,-11.5,15.5
7929,0.0,0.0,0.0,0.0,0.0,0.02,4.5,0.0,0.74,-11.5,16.5
7930,0.0,0.0,0.0,0.0,0.66,2.77,65.99,0.1,1.53,-11.5,17.5
7931,0.0,0.0,0.0,0.0,0.0,100.0,100.0,6.4,99.4,-11.5,18.5
7932,0.0,0.0,0.0,0.0,100.0,99.89,99.32,0.0,68.2,-11.5,19.5
7933,0.0,0.0,0.0,0.0,100.0,100.0,99.85,1.7,98.28,-11.5,20.5
7934,0.0,0.0,0.0,0.0,0.0,100.0,100.0,4.48,93.61,-11.5,21.5
7935,0.0,0.0,0.0,0.0,100.0,100.0,96.5,23.73,94.46,-11.5,22.5
7936,0.0,0.0,0.0,0.0,0.0,100.0,99.46,43.18,99.85,-11.5,23.5
7937,0.0,0.0,0.0,0.0,0.02,5.94,8.76,12.76,15.08,-11.5,24.5
7938,0.0,0.0,0.0,0.0,0.0,85.32,69.61,54.82,54.82,-11.5,25.5
7939,0.0,0.0,0.0,100.0,100.0,99.99,99.56,97.69,97.98,-11.5,26.5
7940,100.0,100.0,100.0,100.0,94.51,93.17,93.14,86.75,86.81,-11.5,27.5
7941,0.0,0.0,0.0,0.0,100.0,99.65,99.7,73.88,81.61,-11.5,28.5
7942,0.0,0.0,0.0,100.0,100.0,98.3,98.3,36.01,55.08,-11.5,29.5
7943,0.0,0.0,0.0,100.0,100.0,99.66,99.75,16.76,94.92,-11.5,30.5
7944,0.0,0.0,0.0,0.0,100.0,100.0,100.0,4.05,73.89,-11.5,31.5
7945,0.0,0.0,0.0,0.0,59.0,91.31,90.04,2.72,64.57,-11.5,32.5
7946,34.81,35.23,35.32,34.92,17.32,11.12,24.87,4.67,8.54,-11.5,33.5
7947,0.0,0.56,0.66,2.51,7.18,10.14,14.41,1.66,18.04,-11.5,34.5
7948,0.0,0.0,0.0,0.0,0.26,4.08,6.47,2.43,6.14,-11.5,35.5
7949,0.0,0.0,0.0,0.0,29.78,50.59,54.62,6.03,23.07,-11.5,36.5
7950,0.0,0.0,0.0,0.0,1.37,1.97,2.07,2.06,2.11,-11.5,37.5
7951,0.0,0.0,0.0,0.0,0.01,13.18,13.4,9.22,19.74,-11.5,38.5
7952,0.0,0.0,0.0,0.23,4.87,31.91,46.01,10.67,42.09,-11.5,39.5
7953,0.0,0.0,0.0,0.0,8.76,46.45,76.54,32.78,69.58,-11.5,40.5
7954,0.0,100.0,100.0,99.97,71.97,57.3,39.12,26.64,21.91,-12.5,-76.5
7955,0.0,100.0,100.0,88.81,50.93,40.43,46.27,29.8,35.53,-12.5,-75.5
7956,0.0,100.0,100.0,26.62,11.81,5.47,10.59,5.44,5.66,-12.5,-74.5
7957,0.0,0.0,0.0,0.0,20.13,9.02,18.35,6.33,7.6,-12.5,-73.5
7958,0.0,0.0,0.0,97.47,39.76,7.98,32.11,4.06,5.78,-12.5,-72.5
7959,0.0,0.0,0.0,100.0,42.43,11.35,48.61,2.98,8.95,-12.5,-71.5
7960,0.0,0.0,0.0,100.0,100.0,100.0,100.0,97.37,100.0,-12.5,-70.5
7961,0.0,0.0,0.0,100.0,100.0,100.0,100.0,98.07,100.0,-12.5,-69.5
7962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55,95.29,-12.5,-68.5
7963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.94,100.0,-12.5,-67.5
7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.32,0.0,-12.5,-66.5
7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-65.5
7966,0.0,0.0,0.0,0.0,98.73,12.04,46.54,22.48,13.53,-12.5,-64.5
7967,0.0,0.0,0.0,0.0,0.0,37.61,40.95,10.71,25.22,-12.5,-63.5
7968,0.0,0.0,0.0,0.0,0.09,0.86,1.01,0.58,0.58,-12.5,-62.5
7969,0.0,0.0,0.0,57.0,2.27,1.57,1.84,1.06,0.81,-12.5,-61.5
7970,0.0,0.0,0.0,100.0,98.68,87.65,87.95,86.86,83.34,-12.5,-60.5
7971,0.0,0.0,0.0,100.0,98.39,92.26,92.26,91.88,93.23,-12.5,-59.5
7972,100.0,98.56,96.65,76.11,65.06,55.83,56.28,53.32,53.46,-12.5,-58.5
7973,0.0,0.0,0.0,100.0,93.57,87.0,88.78,83.74,83.43,-12.5,-57.5
7974,100.0,100.0,100.0,96.77,85.73,68.02,67.99,67.85,68.39,-12.5,-56.5
7975,100.0,100.0,100.0,95.75,83.62,64.2,64.11,63.64,63.87,-12.5,-55.5
7976,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-12.5,-54.5
7977,100.0,100.0,100.0,93.18,85.51,73.87,74.62,70.45,74.16,-12.5,-52.5
7978,100.0,100.0,100.0,81.12,40.41,20.46,21.94,11.77,14.89,-12.5,-51.5
7979,0.0,0.0,0.0,60.13,31.61,21.19,22.66,14.93,16.46,-12.5,-50.5
7980,0.0,0.0,0.0,77.34,21.11,19.22,19.72,17.34,17.97,-12.5,-49.5
7981,0.0,0.0,0.0,99.81,51.59,23.71,26.04,13.7,18.24,-12.5,-48.5
7982,0.0,0.0,0.0,100.0,99.96,97.26,97.29,93.62,94.41,-12.5,-47.5
7983,58.14,54.89,54.18,47.92,41.3,33.74,33.8,32.99,32.81,-12.5,-46.5
7984,95.01,91.73,90.48,84.36,82.58,77.54,77.19,77.13,76.32,-12.5,-45.5
7985,100.0,100.0,100.0,97.2,87.34,80.3,81.23,75.15,77.53,-12.5,-44.5
7986,98.76,93.31,92.32,80.48,49.05,34.27,36.43,23.24,28.76,-12.5,-43.5
7987,85.72,86.38,86.05,80.65,76.45,69.24,69.16,68.64,70.29,-12.5,-42.5
7988,0.0,0.0,0.0,100.0,99.97,89.38,91.42,84.99,87.72,-12.5,-41.5
7989,0.0,0.0,0.0,100.0,98.18,82.7,86.19,65.35,50.75,-12.5,-40.5
7990,0.0,100.0,100.0,86.05,77.25,56.5,60.22,36.24,32.11,-12.5,-39.5
7991,0.0,0.0,0.0,100.0,90.91,73.38,75.18,66.14,60.17,-12.5,-38.5
7992,0.0,0.0,0.0,0.0,99.05,97.5,98.31,98.35,98.52,-12.5,-37.5
7993,0.0,0.0,0.0,10.79,8.31,2.47,19.7,0.51,2.75,-12.5,13.5
7994,0.0,0.0,0.0,0.07,0.0,0.91,11.74,0.0,8.56,-12.5,14.5
7995,0.0,0.0,0.0,0.0,17.36,17.54,19.51,0.0,11.08,-12.5,15.5
7996,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,-12.5,16.5
7997,0.0,0.0,0.0,100.0,16.63,0.34,47.26,0.0,0.57,-12.5,17.5
7998,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,39.27,-12.5,18.5
7999,0.0,0.0,0.0,0.0,0.0,100.0,99.59,0.0,97.44,-12.5,19.5
8000,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.28,100.0,-12.5,20.5
8001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.78,99.95,-12.5,21.5
8002,0.0,0.0,0.0,0.0,100.0,100.0,99.55,3.47,96.67,-12.5,22.5
8003,0.0,0.0,0.0,0.0,0.0,100.0,94.79,1.09,83.85,-12.5,23.5
8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83,36.07,-12.5,24.5
8005,0.0,0.0,0.0,0.0,0.1,3.24,5.24,9.99,10.66,-12.5,25.5
8006,0.0,0.0,0.0,0.0,0.0,2.67,4.38,4.25,4.25,-12.5,26.5
8007,0.0,0.0,0.0,0.0,100.0,99.71,89.7,69.54,69.58,-12.5,27.5
8008,0.0,0.0,0.0,0.0,99.2,86.4,49.68,43.96,44.31,-12.5,28.5
8009,0.0,0.0,0.0,0.0,100.0,100.0,99.9,81.4,85.12,-12.5,29.5
8010,0.0,0.0,0.0,0.0,19.27,24.82,31.91,2.07,20.51,-12.5,30.5
8011,0.0,0.0,0.0,0.0,100.0,100.0,99.18,1.18,48.58,-12.5,31.5
8012,0.0,73.34,68.13,1.88,1.4,1.49,2.72,3.89,4.23,-12.5,32.5
8013,38.75,36.22,35.43,28.08,20.1,17.22,16.7,10.66,11.64,-12.5,33.5
8014,100.0,100.0,99.2,95.37,90.52,76.75,57.66,14.9,18.31,-12.5,34.5
8015,100.0,100.0,100.0,83.95,44.08,42.42,51.39,0.04,20.84,-12.5,35.5
8016,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10.12,82.56,-12.5,36.5
8017,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.79,92.92,-12.5,37.5
8018,0.0,0.0,0.0,0.0,93.81,25.66,86.1,0.75,21.98,-12.5,38.5
8019,0.0,0.0,0.0,0.0,93.67,92.55,93.08,62.86,88.12,-12.5,39.5
8020,0.0,0.0,0.0,0.0,100.0,100.0,99.95,34.99,88.6,-12.5,40.5
8021,100.0,100.0,100.0,100.0,91.45,82.62,70.85,0.24,17.92,-12.5,48.5
8022,0.0,100.0,100.0,100.0,98.32,95.86,72.72,14.58,52.6,-12.5,49.5
8023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,141.5
8024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,142.5
8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,143.5
8026,100.0,100.0,100.0,98.17,86.12,77.32,69.7,21.74,51.76,-13.5,-76.5
8027,0.0,0.0,100.0,100.0,37.56,39.45,39.65,28.2,41.52,-13.5,-75.5
8028,0.0,100.0,100.0,62.54,19.7,8.95,16.34,4.72,6.69,-13.5,-74.5
8029,0.0,100.0,100.0,22.17,1.88,0.3,1.49,0.23,0.17,-13.5,-73.5
8030,0.0,0.0,0.0,56.25,5.01,3.41,3.0,0.76,1.69,-13.5,-72.5
8031,0.0,0.0,0.0,98.93,21.26,4.34,12.54,6.1,4.28,-13.5,-71.5
8032,0.0,0.0,0.0,72.48,66.64,57.9,60.57,30.8,42.82,-13.5,-70.5
8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,-69.5
8034,0.0,0.0,0.0,0.0,100.0,100.0,100.0,91.99,96.0,-13.5,-68.5
8035,0.0,0.0,0.0,0.0,100.0,45.22,88.32,51.35,44.77,-13.5,-67.5
8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,-66.5
8037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,-65.5
8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,-64.5
8039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,-63.5
8040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.52,100.0,-13.5,-62.5
8041,0.0,0.0,0.0,32.09,20.22,10.42,11.06,6.02,8.25,-13.5,-61.5
8042,0.0,0.0,0.0,100.0,86.88,57.57,61.76,39.77,23.15,-13.5,-60.5
8043,0.0,100.0,100.0,99.76,94.7,93.75,93.69,93.59,95.0,-13.5,-59.5
8044,100.0,100.0,99.99,93.61,76.35,56.19,56.18,54.89,53.57,-13.5,-58.5
8045,84.73,80.0,78.17,66.3,55.11,42.95,42.96,42.43,42.45,-13.5,-57.5
8046,100.0,100.0,99.82,96.12,79.91,56.91,56.99,56.55,57.16,-13.5,-56.5
8047,100.0,99.53,99.15,96.22,84.27,66.64,66.5,66.33,66.46,-13.5,-55.5
8048,90.18,79.09,74.89,74.7,78.33,70.21,72.18,64.75,67.94,-13.5,-54.5
8049,0.0,0.0,0.0,97.72,70.8,54.66,56.77,40.04,47.61,-13.5,-53.5
8050,100.0,100.0,100.0,96.56,71.2,36.13,39.65,17.15,24.52,-13.5,-52.5
8051,0.0,100.0,100.0,98.37,65.25,35.31,38.78,24.52,28.96,-13.5,-51.5
8052,0.0,21.73,5.64,4.18,0.88,1.41,1.43,1.19,1.51,-13.5,-50.5
8053,0.0,0.0,0.0,12.83,0.73,0.23,0.25,0.05,0.12,-13.5,-49.5
8054,0.0,100.0,100.0,66.75,36.05,14.86,17.65,4.52,8.07,-13.5,-48.5
8055,0.0,0.0,0.0,100.0,96.91,88.57,89.08,83.2,86.02,-13.5,-47.5
8056,76.67,72.79,71.14,57.32,43.82,32.73,32.87,31.3,30.51,-13.5,-46.5
8057,89.62,86.61,84.54,77.67,72.09,64.65,63.96,63.96,62.98,-13.5,-45.5
8058,100.0,100.0,100.0,91.83,56.77,38.5,40.21,31.88,33.18,-13.5,-44.5
8059,100.0,98.38,97.0,87.79,76.48,52.34,54.88,39.35,47.43,-13.5,-43.5
8060,100.0,99.92,99.14,89.65,82.21,70.28,70.59,67.14,69.14,-13.5,-42.5
8061,100.0,100.0,100.0,95.93,86.04,71.66,71.72,68.45,71.06,-13.5,-41.5
8062,100.0,100.0,100.0,94.65,97.06,84.36,86.92,60.05,71.88,-13.5,-40.5
8063,0.0,0.0,0.0,46.71,55.26,60.23,61.63,48.14,59.07,-13.5,-39.5
8064,0.0,0.0,0.0,0.0,100.0,99.31,100.0,100.0,100.0,-13.5,-38.5
8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,12.5
8066,92.27,80.84,76.16,0.0,0.03,0.0,1.13,0.0,0.5,-13.5,13.5
8067,34.41,28.58,22.9,2.5,0.14,0.0,1.05,0.0,0.0,-13.5,14.5
8068,0.0,0.0,0.0,0.0,0.0,0.22,0.81,1.07,1.24,-13.5,15.5
8069,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,-13.5,16.5
8070,0.0,0.0,0.0,0.0,0.0,0.0,31.62,0.0,2.45,-13.5,17.5
8071,0.0,0.0,0.0,0.0,0.0,100.0,95.89,0.0,81.54,-13.5,18.5
8072,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,97.05,-13.5,19.5
8073,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,96.56,-13.5,20.5
8074,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,99.89,-13.5,21.5
8075,0.0,0.0,0.0,0.0,1.45,3.74,4.3,3.97,5.83,-13.5,22.5
8076,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.15,3.29,-13.5,23.5
8077,0.0,0.0,0.0,0.0,0.0,0.0,2.49,3.85,3.89,-13.5,24.5
8078,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.0,2.01,-13.5,25.5
8079,0.0,0.0,0.0,0.0,0.0,0.0,0.05,4.85,4.85,-13.5,26.5
8080,0.0,0.0,0.0,0.0,36.3,33.03,14.8,6.54,6.64,-13.5,27.5
8081,0.0,0.0,0.0,0.0,6.15,3.85,4.03,4.92,4.98,-13.5,28.5
8082,0.0,0.0,0.0,0.0,0.0,0.65,2.01,4.85,5.23,-13.5,29.5
8083,0.0,0.0,0.0,0.0,4.56,3.99,3.94,2.38,2.5,-13.5,30.5
8084,0.0,0.0,0.0,0.01,1.7,4.16,9.14,11.85,12.44,-13.5,31.5
8085,1.66,30.46,42.43,72.22,58.02,41.0,22.8,5.65,9.65,-13.5,32.5
8086,71.05,69.75,69.18,65.23,52.02,36.66,28.14,0.73,4.33,-13.5,33.5
8087,99.55,98.72,98.0,86.65,71.62,60.75,49.06,6.34,27.23,-13.5,34.5
8088,61.9,60.51,59.78,52.89,38.6,26.68,57.07,1.5,18.88,-13.5,35.5
8089,0.0,0.0,0.0,0.0,92.89,93.84,97.29,2.22,84.59,-13.5,36.5
8090,0.0,0.0,0.0,100.0,99.25,90.08,93.97,5.81,62.49,-13.5,37.5
8091,0.0,0.0,0.0,99.61,83.96,81.75,88.91,27.96,68.06,-13.5,38.5
8092,100.0,99.99,99.81,75.94,8.87,6.74,26.25,19.13,39.76,-13.5,39.5
8093,0.0,0.0,0.0,1.42,16.99,24.02,36.68,9.21,30.13,-13.5,40.5
8094,0.0,0.0,0.0,0.0,0.0,0.0,13.78,0.0,6.97,-13.5,47.5
8095,58.57,49.5,47.49,34.53,15.58,9.74,9.35,0.79,4.71,-13.5,48.5
8096,100.0,96.37,95.22,87.64,50.68,30.15,9.18,1.86,5.0,-13.5,49.5
8097,0.0,0.0,0.0,67.71,26.38,8.11,6.35,0.01,3.7,-13.5,50.5
8098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,141.5
8099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,143.5
8100,100.0,100.0,100.0,99.95,86.93,85.83,62.79,46.8,59.65,-14.5,-75.5
8101,0.0,100.0,100.0,100.0,28.5,2.8,23.26,0.73,1.97,-14.5,-74.5
8102,0.0,100.0,100.0,51.79,2.56,0.82,2.21,0.35,0.54,-14.5,-73.5
8103,0.0,0.0,0.0,72.52,9.29,1.65,4.85,0.73,1.02,-14.5,-72.5
8104,0.0,100.0,100.0,91.34,9.12,6.04,8.09,5.35,5.4,-14.5,-71.5
8105,0.0,0.0,100.0,0.62,5.46,5.7,7.14,15.02,10.2,-14.5,-70.5
8106,0.0,100.0,100.0,0.59,1.24,0.98,1.31,1.75,1.09,-14.5,-69.5
8107,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-14.5,-68.5
8108,0.0,0.0,0.0,100.0,84.58,86.41,94.17,83.89,87.04,-14.5,-67.5
8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,-66.5
8110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,-65.5
8111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5,-64.5
8112,0.0,0.0,0.0,62.94,41.41,17.36,21.4,16.02,16.62,-14.5,-63.5
8113,0.0,0.0,0.0,0.0,100.0,100.0,100.0,82.89,100.0,-14.5,-61.5
8114,0.0,0.0,90.59,8.38,13.58,13.56,13.58,13.95,13.5,-14.5,-60.5
8115,0.0,0.0,0.0,18.58,9.24,8.51,8.67,6.51,7.71,-14.5,-59.5
8116,99.99,96.02,95.81,74.94,58.98,46.36,46.36,46.12,45.18,-14.5,-58.5
8117,85.54,79.58,76.57,63.14,50.4,35.13,35.57,32.87,32.72,-14.5,-57.5
8118,100.0,99.65,98.83,85.96,71.45,55.83,56.38,50.98,53.15,-14.5,-56.5
8119,100.0,98.56,93.97,75.8,71.3,69.65,69.71,68.54,69.43,-14.5,-55.5
8120,99.86,93.23,90.89,72.45,64.94,52.75,53.25,49.1,50.87,-14.5,-54.5
